id,side,price,qty
6446,BUY,102,40
6447,BUY,101,46
6448,BUY,102,69
6449,SELL,102,16
6450,SELL,99,43
6451,BUY,96,95
6452,BUY,95,59
6453,BUY,100,33
6454,SELL,100,73
6455,SELL,95,32
6456,BUY,104,3
6457,BUY,105,46
6458,SELL,98,42
6459,SELL,97,39
6460,SELL,104,28
6461,BUY,96,44
6462,BUY,99,32
6463,BUY,103,43
6464,SELL,101,91
6465,SELL,100,75
6466,SELL,100,41
6467,BUY,97,79
6468,SELL,97,51
6469,BUY,102,81
6470,BUY,98,51
6471,SELL,105,1
6472,BUY,99,87
6473,SELL,100,56
6474,SELL,97,22
6475,BUY,102,26
6476,SELL,97,15
6477,SELL,100,50
6478,SELL,97,74
6479,SELL,95,17
6480,BUY,102,80
6481,BUY,96,47
6482,BUY,102,78
6483,BUY,97,14
6484,SELL,105,34
6485,BUY,101,21
6486,BUY,97,14
6487,SELL,100,14
6488,SELL,103,85
6489,SELL,98,79
6490,BUY,103,43
6491,BUY,102,69
6492,BUY,95,63
6493,SELL,99,64
6494,BUY,95,43
6495,SELL,100,86
6496,BUY,102,84
6497,SELL,102,69
6498,SELL,103,68
6499,SELL,102,4
6500,BUY,105,85
6501,SELL,102,11
6502,SELL,100,78
6503,BUY,101,23
6504,BUY,97,25
6505,SELL,95,100
6506,SELL,97,65
6507,BUY,105,93
6508,SELL,96,73
6509,BUY,102,95
6510,BUY,104,36
6511,SELL,104,64
6512,SELL,103,76
6513,BUY,97,19
6514,SELL,103,83
6515,SELL,97,18
6516,SELL,99,69
6517,BUY,100,47
6518,BUY,100,26
6519,BUY,95,40
6520,SELL,101,11
6521,SELL,104,40
6522,SELL,102,44
6523,BUY,95,55
6524,SELL,103,66
6525,SELL,102,22
6526,SELL,100,1
6527,SELL,95,26
6528,BUY,100,59
6529,SELL,95,27
6530,SELL,100,72
6531,BUY,104,93
6532,BUY,102,33
6533,SELL,96,94
6534,SELL,103,78
6535,SELL,105,14
6536,SELL,102,31
6537,BUY,99,79
6538,SELL,103,26
6539,BUY,101,99
6540,SELL,100,26
6541,SELL,102,83
6542,SELL,97,9
6543,BUY,98,96
6544,BUY,102,77
6545,BUY,95,47
6546,BUY,99,28
6547,SELL,102,64
6548,BUY,103,87
6549,BUY,100,20
6550,BUY,100,98
6551,BUY,104,48
6552,BUY,100,40
6553,BUY,99,67
6554,SELL,99,25
6555,BUY,102,17
6556,BUY,105,92
6557,SELL,95,2
6558,SELL,104,79
6559,SELL,98,73
6560,SELL,103,100
6561,BUY,103,100
6562,SELL,98,83
6563,BUY,102,12
6564,BUY,99,82
6565,BUY,95,37
6566,BUY,101,1
6567,BUY,95,65
6568,BUY,105,53
6569,SELL,103,58
6570,BUY,104,95
6571,SELL,104,8
6572,SELL,101,34
6573,SELL,96,16
6574,SELL,104,37
6575,BUY,101,94
6576,BUY,103,98
6577,BUY,103,1
6578,BUY,99,34
6579,SELL,95,92
6580,SELL,96,77
6581,SELL,97,52
6582,BUY,97,58
6583,SELL,96,60
6584,SELL,95,50
6585,SELL,99,38
6586,BUY,102,74
6587,BUY,101,43
6588,BUY,101,57
6589,SELL,105,94
6590,SELL,95,72
6591,BUY,99,90
6592,SELL,103,19
6593,SELL,101,30
6594,SELL,102,21
6595,SELL,105,82
6596,BUY,102,75
6597,BUY,103,11
6598,BUY,102,58
6599,BUY,97,84
6600,BUY,95,75
6601,SELL,99,38
6602,SELL,96,42
6603,BUY,105,92
6604,SELL,99,97
6605,BUY,105,1
6606,BUY,96,58
6607,SELL,99,33
6608,SELL,104,13
6609,SELL,103,61
6610,SELL,99,15
6611,BUY,97,13
6612,BUY,97,37
6613,SELL,104,44
6614,SELL,98,55
6615,BUY,95,61
6616,BUY,101,64
6617,BUY,97,10
6618,BUY,99,65
6619,BUY,102,84
6620,BUY,104,32
6621,BUY,101,11
6622,BUY,97,90
6623,SELL,105,31
6624,SELL,96,79
6625,SELL,101,68
6626,SELL,104,83
6627,BUY,102,94
6628,SELL,95,8
6629,SELL,104,67
6630,SELL,98,10
6631,SELL,99,34
6632,SELL,97,92
6633,BUY,100,45
6634,BUY,100,93
6635,BUY,100,39
6636,SELL,97,80
6637,SELL,99,35
6638,SELL,103,73
6639,BUY,103,67
6640,BUY,97,98
6641,BUY,103,58
6642,BUY,100,86
6643,BUY,95,50
6644,SELL,101,74
6645,BUY,101,11
6646,SELL,103,31
6647,SELL,98,7
6648,BUY,105,84
6649,BUY,105,7
6650,BUY,99,85
6651,SELL,100,49
6652,SELL,104,40
6653,BUY,101,64
6654,SELL,98,58
6655,BUY,102,32
6656,SELL,105,96
6657,BUY,101,56
6658,SELL,98,48
6659,SELL,102,4
6660,SELL,103,8
6661,SELL,101,33
6662,BUY,100,49
6663,BUY,104,13
6664,BUY,104,15
6665,BUY,102,95
6666,SELL,99,26
6667,SELL,102,38
6668,BUY,98,18
6669,SELL,105,61
6670,BUY,100,94
6671,BUY,98,4
6672,BUY,102,37
6673,BUY,95,76
6674,BUY,104,71
6675,BUY,101,93
6676,SELL,98,4
6677,BUY,101,2
6678,SELL,95,57
6679,SELL,99,11
6680,BUY,97,61
6681,SELL,103,3
6682,BUY,105,60
6683,SELL,95,74
6684,SELL,96,71
6685,BUY,98,90
6686,BUY,102,21
6687,BUY,97,1
6688,BUY,105,98
6689,BUY,101,90
6690,BUY,102,96
6691,SELL,97,90
6692,SELL,98,77
6693,BUY,104,10
6694,BUY,105,100
6695,SELL,95,23
6696,SELL,101,63
6697,BUY,100,62
6698,SELL,97,37
6699,SELL,95,76
6700,BUY,105,90
6701,BUY,104,47
6702,BUY,104,47
6703,SELL,100,53
6704,SELL,100,35
6705,SELL,97,78
6706,BUY,100,92
6707,SELL,100,26
6708,BUY,95,13
6709,BUY,101,23
6710,BUY,96,46
6711,BUY,97,69
6712,BUY,103,75
6713,BUY,104,90
6714,BUY,105,100
6715,BUY,97,64
6716,SELL,98,34
6717,BUY,96,28
6718,BUY,97,64
6719,SELL,101,6
6720,SELL,105,91
6721,BUY,95,56
6722,SELL,102,72
6723,SELL,103,4
6724,SELL,101,2
6725,BUY,101,42
6726,SELL,103,11
6727,SELL,102,23
6728,SELL,96,35
6729,SELL,100,85
6730,BUY,104,97
6731,SELL,99,59
6732,SELL,102,31
6733,SELL,97,17
6734,BUY,105,61
6735,BUY,100,99
6736,SELL,98,22
6737,BUY,100,23
6738,SELL,97,55
6739,BUY,102,32
6740,BUY,96,47
6741,SELL,101,4
6742,SELL,102,3
6743,SELL,101,10
6744,SELL,96,67
6745,SELL,103,62
6746,BUY,96,96
6747,BUY,95,3
6748,BUY,97,69
6749,BUY,102,72
6750,SELL,95,87
6751,BUY,96,50
6752,BUY,104,2
6753,BUY,102,69
6754,SELL,105,21
6755,SELL,96,63
6756,SELL,100,13
6757,SELL,100,2
6758,BUY,96,83
6759,BUY,102,57
6760,SELL,101,31
6761,SELL,98,47
6762,BUY,105,87
6763,SELL,99,63
6764,SELL,103,90
6765,BUY,104,52
6766,BUY,104,85
6767,SELL,100,89
6768,SELL,97,48
6769,SELL,100,6
6770,SELL,103,54
6771,SELL,97,23
6772,SELL,97,44
6773,BUY,96,84
6774,SELL,101,82
6775,BUY,104,48
6776,SELL,99,52
6777,BUY,95,13
6778,BUY,99,41
6779,SELL,99,50
6780,BUY,100,47
6781,BUY,95,14
6782,SELL,100,48
6783,SELL,99,19
6784,BUY,95,55
6785,BUY,102,43
6786,SELL,101,44
6787,BUY,99,68
6788,SELL,100,54
6789,SELL,97,38
6790,BUY,102,34
6791,SELL,96,85
6792,SELL,104,2
6793,SELL,99,14
6794,SELL,101,3
6795,SELL,100,2
6796,BUY,104,9
6797,SELL,100,93
6798,BUY,102,99
6799,BUY,102,21
6800,SELL,97,72
6801,BUY,101,18
6802,SELL,98,86
6803,SELL,99,16
6804,BUY,97,73
6805,BUY,102,17
6806,BUY,95,48
6807,BUY,100,98
6808,BUY,98,69
6809,SELL,104,58
6810,BUY,104,98
6811,BUY,102,63
6812,BUY,98,17
6813,BUY,102,10
6814,SELL,102,29
6815,BUY,97,97
6816,BUY,97,87
6817,SELL,101,55
6818,SELL,102,68
6819,BUY,101,20
6820,SELL,97,38
6821,BUY,99,34
6822,BUY,104,65
6823,SELL,99,80
6824,BUY,101,9
6825,BUY,98,34
6826,SELL,104,2
6827,SELL,99,55
6828,SELL,97,51
6829,SELL,98,32
6830,BUY,97,51
6831,BUY,96,17
6832,BUY,103,10
6833,BUY,104,2
6834,BUY,102,33
6835,SELL,105,5
6836,BUY,99,93
6837,BUY,102,2
6838,SELL,101,90
6839,BUY,97,88
6840,SELL,95,28
6841,BUY,98,69
6842,BUY,102,72
6843,BUY,105,83
6844,SELL,95,96
6845,SELL,105,40
6846,SELL,98,37
6847,SELL,103,39
6848,BUY,99,78
6849,BUY,102,9
6850,SELL,105,5
6851,SELL,101,63
6852,SELL,104,61
6853,SELL,103,44
6854,BUY,99,100
6855,SELL,100,93
6856,BUY,104,67
6857,SELL,105,11
6858,BUY,99,17
6859,SELL,105,62
6860,BUY,96,6
6861,BUY,102,1
6862,BUY,98,58
6863,BUY,98,49
6864,BUY,105,79
6865,BUY,100,36
6866,SELL,95,26
6867,BUY,103,92
6868,BUY,104,28
6869,SELL,99,100
6870,SELL,97,72
6871,BUY,95,91
6872,SELL,97,1
6873,BUY,102,31
6874,SELL,105,30
6875,SELL,105,96
6876,SELL,95,39
6877,BUY,105,54
6878,SELL,100,56
6879,SELL,95,71
6880,BUY,97,43
6881,BUY,103,26
6882,SELL,105,43
6883,SELL,103,20
6884,BUY,97,6
6885,SELL,103,24
6886,SELL,100,56
6887,BUY,98,72
6888,BUY,101,36
6889,SELL,98,70
6890,SELL,96,15
6891,BUY,105,26
6892,BUY,99,79
6893,SELL,98,86
6894,SELL,96,74
6895,BUY,105,15
6896,SELL,102,83
6897,BUY,105,44
6898,BUY,100,23
6899,BUY,95,53
6900,SELL,100,54
6901,BUY,97,69
6902,SELL,96,77
6903,BUY,100,44
6904,SELL,95,63
6905,BUY,102,38
6906,BUY,96,16
6907,BUY,103,89
6908,BUY,104,6
6909,BUY,103,87
6910,SELL,95,34
6911,SELL,99,82
6912,SELL,99,34
6913,BUY,103,61
6914,SELL,99,98
6915,BUY,101,51
6916,SELL,100,14
6917,BUY,101,50
6918,BUY,96,6
6919,BUY,97,82
6920,BUY,103,5
6921,BUY,104,71
6922,BUY,97,44
6923,BUY,98,90
6924,SELL,97,83
6925,SELL,96,98
6926,SELL,104,57
6927,BUY,97,89
6928,SELL,100,81
6929,BUY,100,55
6930,BUY,95,85
6931,BUY,98,51
6932,SELL,102,43
6933,BUY,101,50
6934,SELL,96,97
6935,SELL,101,16
6936,SELL,97,65
6937,BUY,99,16
6938,BUY,97,57
6939,BUY,95,62
6940,SELL,96,87
6941,BUY,101,79
6942,BUY,97,8
6943,SELL,98,94
6944,SELL,104,56
6945,BUY,99,9
6946,SELL,99,65
6947,BUY,100,19
6948,SELL,99,48
6949,BUY,103,33
6950,SELL,103,30
6951,BUY,98,33
6952,BUY,104,85
6953,SELL,99,84
6954,SELL,96,89
6955,SELL,105,65
6956,BUY,100,99
6957,BUY,102,37
6958,BUY,98,39
6959,BUY,99,46
6960,SELL,98,83
6961,BUY,105,76
6962,BUY,104,35
6963,BUY,96,27
6964,SELL,102,26
6965,SELL,101,68
6966,BUY,100,5
6967,BUY,95,73
6968,BUY,105,29
6969,BUY,104,91
6970,SELL,103,29
6971,SELL,97,26
6972,SELL,99,59
6973,SELL,96,53
6974,SELL,100,47
6975,BUY,95,98
6976,SELL,105,53
6977,SELL,102,37
6978,BUY,99,18
6979,SELL,96,80
6980,SELL,100,44
6981,BUY,101,86
6982,BUY,103,69
6983,SELL,97,72
6984,SELL,99,92
6985,SELL,98,6
6986,SELL,100,96
6987,SELL,103,26
6988,BUY,102,26
6989,BUY,99,25
6990,SELL,95,61
6991,BUY,96,1
6992,BUY,105,82
6993,BUY,100,33
6994,SELL,97,3
6995,SELL,103,24
6996,BUY,96,72
6997,BUY,98,17
6998,BUY,100,75
6999,BUY,100,30
7000,BUY,95,79
7001,SELL,97,3
7002,SELL,103,54
7003,SELL,95,80
7004,BUY,99,72
7005,SELL,104,52
7006,BUY,102,7
7007,SELL,97,13
7008,BUY,101,17
7009,SELL,102,45
7010,BUY,102,34
7011,SELL,98,63
7012,BUY,100,87
7013,BUY,97,71
7014,BUY,100,60
7015,BUY,105,88
7016,SELL,99,13
7017,SELL,104,77
7018,BUY,101,45
7019,SELL,102,90
7020,BUY,95,5
7021,BUY,101,76
7022,BUY,105,40
7023,SELL,98,60
7024,BUY,99,34
7025,SELL,95,10
7026,BUY,101,60
7027,SELL,104,11
7028,BUY,101,7
7029,BUY,96,77
7030,SELL,104,33
7031,SELL,102,96
7032,BUY,104,50
7033,SELL,97,16
7034,SELL,99,55
7035,SELL,100,58
7036,SELL,101,65
7037,BUY,95,51
7038,SELL,96,72
7039,BUY,95,31
7040,BUY,105,34
7041,SELL,95,96
7042,SELL,96,95
7043,SELL,100,5
7044,BUY,102,53
7045,BUY,100,44
7046,SELL,105,32
7047,BUY,97,64
7048,SELL,104,46
7049,SELL,97,36
7050,SELL,104,28
7051,BUY,99,98
7052,BUY,104,86
7053,SELL,98,83
7054,SELL,99,38
7055,BUY,104,48
7056,SELL,101,68
7057,BUY,100,33
7058,SELL,95,33
7059,BUY,97,81
7060,BUY,96,49
7061,BUY,101,63
7062,BUY,99,64
7063,SELL,100,86
7064,SELL,102,34
7065,BUY,97,61
7066,BUY,96,6
7067,SELL,101,20
7068,SELL,97,95
7069,BUY,98,92
7070,SELL,99,93
7071,SELL,99,65
7072,BUY,104,3
7073,BUY,98,87
7074,BUY,100,90
7075,BUY,97,15
7076,BUY,98,60
7077,SELL,103,52
7078,SELL,105,22
7079,BUY,105,14
7080,BUY,96,50
7081,SELL,95,30
7082,SELL,101,58
7083,BUY,95,97
7084,SELL,102,31
7085,BUY,102,53
7086,SELL,97,49
7087,BUY,101,56
7088,BUY,103,41
7089,SELL,98,37
7090,BUY,99,85
7091,BUY,102,45
7092,BUY,103,72
7093,BUY,103,27
7094,SELL,101,42
7095,BUY,100,48
7096,SELL,105,53
7097,SELL,98,8
7098,BUY,104,48
7099,BUY,100,100
7100,BUY,102,40
7101,BUY,98,83
7102,SELL,104,90
7103,BUY,100,39
7104,BUY,105,19
7105,SELL,100,54
7106,SELL,99,74
7107,BUY,104,48
7108,BUY,95,74
7109,BUY,100,45
7110,BUY,101,43
7111,SELL,102,1
7112,SELL,97,7
7113,BUY,99,10
7114,SELL,104,26
7115,SELL,103,21
7116,SELL,96,23
7117,SELL,103,78
7118,SELL,104,71
7119,BUY,101,19
7120,BUY,98,60
7121,SELL,95,96
7122,SELL,97,15
7123,BUY,105,44
7124,SELL,98,39
7125,SELL,97,8
7126,BUY,103,31
7127,SELL,105,73
7128,SELL,95,13
7129,BUY,97,20
7130,BUY,104,88
7131,BUY,95,97
7132,SELL,100,75
7133,BUY,96,38
7134,SELL,97,3
7135,SELL,95,17
7136,SELL,105,7
7137,SELL,99,59
7138,BUY,101,33
7139,BUY,103,67
7140,SELL,96,66
7141,BUY,98,29
7142,BUY,105,14
7143,BUY,104,98
7144,SELL,95,36
7145,SELL,105,20
7146,BUY,95,37
7147,SELL,105,68
7148,SELL,97,10
7149,BUY,105,89
7150,SELL,102,86
7151,SELL,96,38
7152,BUY,100,53
7153,SELL,105,64
7154,BUY,99,3
7155,BUY,101,76
7156,SELL,101,80
7157,SELL,104,21
7158,SELL,103,79
7159,SELL,96,23
7160,SELL,97,40
7161,SELL,101,78
7162,SELL,97,76
7163,BUY,95,46
7164,BUY,101,2
7165,BUY,104,87
7166,SELL,99,52
7167,SELL,97,43
7168,BUY,101,33
7169,BUY,102,66
7170,SELL,96,76
7171,BUY,95,19
7172,SELL,103,50
7173,SELL,95,71
7174,SELL,95,94
7175,SELL,105,71
7176,BUY,97,26
7177,BUY,97,64
7178,BUY,101,12
7179,SELL,105,49
7180,SELL,101,100
7181,SELL,100,70
7182,BUY,99,1
7183,SELL,104,22
7184,SELL,95,67
7185,SELL,103,75
7186,SELL,103,45
7187,SELL,100,96
7188,SELL,100,49
7189,BUY,98,71
7190,SELL,102,67
7191,SELL,101,22
7192,SELL,95,90
7193,BUY,104,35
7194,BUY,103,44
7195,SELL,99,82
7196,BUY,96,68
7197,SELL,97,35
7198,BUY,99,26
7199,SELL,95,77
7200,BUY,96,65
7201,SELL,99,84
7202,BUY,95,95
7203,BUY,101,99
7204,BUY,95,7
7205,SELL,96,38
7206,SELL,103,54
7207,BUY,103,65
7208,SELL,103,36
7209,SELL,97,84
7210,SELL,102,95
7211,BUY,101,89
7212,SELL,102,73
7213,SELL,102,43
7214,BUY,100,14
7215,SELL,99,96
7216,SELL,96,82
7217,BUY,102,51
7218,BUY,95,35
7219,BUY,97,86
7220,SELL,100,97
7221,SELL,97,13
7222,SELL,98,97
7223,SELL,101,51
7224,BUY,105,5
7225,BUY,101,89
7226,SELL,102,78
7227,SELL,95,86
7228,SELL,100,80
7229,BUY,100,30
7230,BUY,96,10
7231,BUY,96,59
7232,BUY,104,68
7233,BUY,105,6
7234,BUY,100,50
7235,SELL,104,63
7236,SELL,103,45
7237,SELL,98,56
7238,SELL,102,77
7239,SELL,100,82
7240,BUY,101,42
7241,BUY,100,34
7242,SELL,96,68
7243,BUY,99,9
7244,BUY,105,20
7245,SELL,97,76
7246,BUY,100,85
7247,SELL,100,7
7248,BUY,101,100
7249,BUY,105,29
7250,BUY,105,74
7251,SELL,97,45
7252,BUY,100,41
7253,SELL,105,94
7254,SELL,99,44
7255,SELL,101,39
7256,SELL,101,22
7257,BUY,101,70
7258,BUY,95,65
7259,SELL,97,82
7260,BUY,95,26
7261,BUY,96,10
7262,BUY,104,85
7263,SELL,100,62
7264,BUY,96,31
7265,SELL,100,22
7266,SELL,96,96
7267,SELL,103,52
7268,BUY,101,54
7269,BUY,103,66
7270,SELL,101,30
7271,SELL,96,48
7272,BUY,99,93
7273,BUY,96,24
7274,SELL,95,44
7275,BUY,103,21
7276,SELL,104,26
7277,BUY,101,8
7278,BUY,96,7
7279,SELL,95,61
7280,BUY,98,47
7281,BUY,105,60
7282,BUY,98,2
7283,SELL,100,76
7284,SELL,97,11
7285,BUY,105,43
7286,BUY,101,24
7287,BUY,97,87
7288,SELL,99,30
7289,SELL,101,78
7290,SELL,99,97
7291,SELL,95,91
7292,BUY,97,86
7293,SELL,100,3
7294,SELL,101,25
7295,BUY,98,32
7296,BUY,98,92
7297,SELL,105,69
7298,BUY,95,36
7299,BUY,104,23
7300,BUY,105,36
7301,SELL,97,78
7302,BUY,97,19
7303,SELL,95,88
7304,BUY,104,93
7305,SELL,96,71
7306,SELL,101,84
7307,BUY,102,32
7308,SELL,100,75
7309,SELL,104,36
7310,BUY,104,38
7311,SELL,96,15
7312,BUY,101,10
7313,BUY,102,20
7314,SELL,99,39
7315,BUY,99,25
7316,SELL,102,93
7317,BUY,95,45
7318,BUY,105,89
7319,BUY,98,46
7320,BUY,101,26
7321,BUY,103,60
7322,BUY,104,31
7323,SELL,99,30
7324,BUY,97,91
7325,SELL,96,5
7326,BUY,104,26
7327,BUY,103,67
7328,SELL,101,69
7329,BUY,96,49
7330,BUY,104,84
7331,SELL,103,93
7332,BUY,102,52
7333,SELL,104,57
7334,BUY,100,92
7335,SELL,101,60
7336,BUY,98,23
7337,SELL,100,95
7338,SELL,102,87
7339,BUY,102,68
7340,BUY,98,10
7341,BUY,97,68
7342,BUY,105,40
7343,SELL,100,88
7344,BUY,105,53
7345,BUY,97,94
7346,BUY,99,4
7347,BUY,104,71
7348,SELL,95,67
7349,BUY,95,49
7350,BUY,100,4
7351,BUY,104,15
7352,SELL,100,10
7353,BUY,102,2
7354,SELL,98,20
7355,SELL,95,42
7356,SELL,103,9
7357,BUY,96,95
7358,SELL,101,64
7359,SELL,100,93
7360,SELL,103,97
7361,BUY,104,70
7362,SELL,105,13
7363,BUY,105,37
7364,SELL,102,32
7365,SELL,100,39
7366,BUY,99,17
7367,SELL,103,3
7368,BUY,96,54
7369,BUY,104,81
7370,SELL,105,60
7371,SELL,99,60
7372,SELL,105,26
7373,SELL,99,72
7374,SELL,103,26
7375,SELL,97,87
7376,BUY,103,5
7377,SELL,102,10
7378,SELL,95,9
7379,SELL,98,51
7380,SELL,100,56
7381,SELL,98,92
7382,BUY,99,97
7383,SELL,99,31
7384,BUY,100,2
7385,SELL,101,28
7386,BUY,96,22
7387,BUY,95,100
7388,SELL,98,45
7389,SELL,100,62
7390,SELL,102,44
7391,SELL,100,91
7392,BUY,101,11
7393,SELL,103,65
7394,BUY,105,75
7395,BUY,103,5
7396,SELL,98,22
7397,SELL,100,32
7398,BUY,102,59
7399,BUY,95,74
7400,SELL,105,100
7401,SELL,95,88
7402,SELL,103,36
7403,SELL,105,74
7404,SELL,96,41
7405,BUY,101,54
7406,SELL,98,90
7407,BUY,100,65
7408,SELL,97,87
7409,SELL,105,44
7410,SELL,101,18
7411,BUY,103,93
7412,SELL,100,94
7413,BUY,105,44
7414,SELL,103,96
7415,SELL,99,38
7416,BUY,101,4
7417,SELL,104,73
7418,BUY,104,65
7419,SELL,104,45
7420,BUY,104,42
7421,BUY,104,29
7422,BUY,98,95
7423,BUY,105,57
7424,SELL,96,45
7425,SELL,97,90
7426,BUY,102,37
7427,BUY,103,77
7428,SELL,105,12
7429,SELL,97,78
7430,SELL,95,63
7431,BUY,96,47
7432,SELL,98,2
7433,BUY,103,86
7434,BUY,95,17
7435,BUY,103,37
7436,SELL,99,24
7437,BUY,101,31
7438,SELL,105,76
7439,SELL,95,67
7440,BUY,102,8
7441,SELL,101,33
7442,BUY,104,2
7443,BUY,100,33
7444,SELL,100,59
7445,SELL,97,21
7446,SELL,100,63
7447,SELL,99,85
7448,BUY,102,22
7449,BUY,98,70
7450,BUY,105,60
7451,BUY,99,61
7452,SELL,105,28
7453,BUY,96,4
7454,SELL,102,20
7455,BUY,101,80
7456,BUY,101,39
7457,BUY,98,100
7458,SELL,95,54
7459,BUY,105,29
7460,BUY,102,75
7461,BUY,104,16
7462,SELL,97,7
7463,BUY,101,13
7464,SELL,97,57
7465,BUY,103,33
7466,BUY,100,31
7467,BUY,100,23
7468,BUY,99,82
7469,BUY,103,76
7470,BUY,104,1
7471,BUY,99,78
7472,SELL,97,12
7473,SELL,105,39
7474,BUY,96,19
7475,BUY,95,67
7476,SELL,95,84
7477,BUY,98,25
7478,SELL,99,6
7479,BUY,99,43
7480,BUY,99,29
7481,SELL,99,41
7482,SELL,103,50
7483,BUY,102,42
7484,SELL,99,30
7485,BUY,104,95
7486,SELL,97,64
7487,SELL,99,80
7488,SELL,101,66
7489,SELL,104,63
7490,BUY,97,4
7491,BUY,100,53
7492,SELL,104,55
7493,SELL,102,28
7494,SELL,97,51
7495,BUY,101,18
7496,SELL,99,67
7497,SELL,97,78
7498,SELL,100,97
7499,SELL,98,37
7500,SELL,104,60
7501,BUY,105,72
7502,BUY,104,58
7503,BUY,95,33
7504,BUY,105,58
7505,SELL,99,38
7506,BUY,104,40
7507,SELL,95,28
7508,BUY,98,55
7509,BUY,98,44
7510,SELL,102,60
7511,BUY,97,68
7512,SELL,97,64
7513,BUY,104,27
7514,BUY,96,76
7515,SELL,103,57
7516,BUY,96,25
7517,SELL,104,31
7518,SELL,98,5
7519,BUY,97,82
7520,BUY,103,7
7521,SELL,96,25
7522,BUY,105,90
7523,SELL,101,88
7524,SELL,97,6
7525,BUY,101,35
7526,SELL,99,62
7527,BUY,97,59
7528,BUY,98,48
7529,BUY,97,74
7530,BUY,95,26
7531,SELL,98,46
7532,BUY,96,31
7533,BUY,99,22
7534,SELL,99,12
7535,SELL,95,55
7536,BUY,96,65
7537,SELL,98,6
7538,SELL,105,95
7539,SELL,105,71
7540,SELL,95,81
7541,SELL,103,51
7542,SELL,100,6
7543,BUY,96,95
7544,BUY,103,74
7545,BUY,102,46
7546,SELL,98,64
7547,BUY,103,61
7548,BUY,101,2
7549,SELL,102,5
7550,SELL,105,71
7551,SELL,101,45
7552,SELL,96,77
7553,BUY,95,3
7554,BUY,104,27
7555,SELL,102,89
7556,BUY,103,34
7557,SELL,100,57
7558,SELL,98,16
7559,SELL,101,86
7560,BUY,99,92
7561,SELL,104,17
7562,BUY,99,72
7563,BUY,103,37
7564,SELL,105,12
7565,BUY,99,15
7566,BUY,96,60
7567,BUY,102,40
7568,SELL,95,97
7569,SELL,99,60
7570,BUY,103,2
7571,SELL,96,12
7572,BUY,105,97
7573,BUY,98,59
7574,SELL,103,37
7575,SELL,95,76
7576,SELL,99,76
7577,SELL,105,73
7578,SELL,99,56
7579,BUY,97,35
7580,SELL,105,22
7581,BUY,101,25
7582,SELL,103,44
7583,SELL,96,92
7584,SELL,99,20
7585,BUY,104,47
7586,BUY,97,87
7587,SELL,99,43
7588,SELL,103,39
7589,BUY,95,69
7590,BUY,98,35
7591,SELL,98,5
7592,BUY,103,44
7593,BUY,105,41
7594,SELL,95,62
7595,SELL,98,66
7596,BUY,101,45
7597,BUY,101,26
7598,SELL,103,74
7599,BUY,97,33
7600,SELL,101,89
7601,SELL,105,46
7602,SELL,104,84
7603,SELL,95,84
7604,BUY,101,63
7605,SELL,100,59
7606,BUY,100,85
7607,SELL,98,12
7608,BUY,99,10
7609,SELL,104,10
7610,BUY,99,9
7611,SELL,102,93
7612,BUY,99,60
7613,BUY,98,54
7614,SELL,102,77
7615,SELL,97,95
7616,SELL,100,70
7617,BUY,95,37
7618,BUY,96,59
7619,BUY,102,1
7620,SELL,100,45
7621,SELL,98,63
7622,BUY,105,14
7623,SELL,105,82
7624,BUY,100,89
7625,SELL,99,94
7626,SELL,104,91
7627,BUY,96,30
7628,SELL,100,30
7629,SELL,105,45
7630,BUY,100,56
7631,BUY,102,90
7632,SELL,99,76
7633,SELL,99,87
7634,BUY,96,27
7635,BUY,98,3
7636,BUY,99,44
7637,BUY,102,11
7638,SELL,99,24
7639,SELL,100,91
7640,BUY,104,15
7641,SELL,101,9
7642,SELL,101,40
7643,SELL,98,68
7644,BUY,95,69
7645,SELL,97,69
7646,BUY,97,85
7647,BUY,99,6
7648,BUY,97,16
7649,BUY,104,44
7650,BUY,102,23
7651,SELL,99,61
7652,BUY,102,79
7653,SELL,101,83
7654,SELL,101,42
7655,SELL,97,56
7656,SELL,101,55
7657,SELL,104,41
7658,BUY,98,25
7659,SELL,101,77
7660,BUY,100,73
7661,BUY,102,30
7662,BUY,99,80
7663,BUY,96,55
7664,SELL,101,97
7665,SELL,100,40
7666,SELL,97,46
7667,BUY,102,31
7668,BUY,104,33
7669,BUY,100,35
7670,BUY,100,36
7671,BUY,96,89
7672,BUY,96,49
7673,SELL,100,34
7674,BUY,95,1
7675,BUY,105,86
7676,SELL,99,40
7677,BUY,96,63
7678,SELL,99,81
7679,SELL,103,71
7680,BUY,104,41
7681,BUY,102,2
7682,BUY,97,81
7683,SELL,102,58
7684,SELL,103,34
7685,SELL,97,84
7686,BUY,101,97
7687,BUY,97,98
7688,SELL,95,12
7689,BUY,103,13
7690,SELL,99,23
7691,BUY,98,91
7692,BUY,100,55
7693,BUY,103,71
7694,SELL,104,46
7695,SELL,96,82
7696,SELL,100,47
7697,SELL,98,43
7698,BUY,100,5
7699,BUY,96,55
7700,BUY,105,57
7701,SELL,102,73
7702,BUY,103,47
7703,BUY,103,61
7704,BUY,101,23
7705,BUY,98,83
7706,SELL,96,32
7707,BUY,98,42
7708,SELL,97,13
7709,BUY,95,44
7710,SELL,103,12
7711,SELL,98,1
7712,BUY,100,19
7713,SELL,104,76
7714,BUY,98,53
7715,SELL,102,9
7716,SELL,98,4
